ProductKey,OrderDateKey,DueDateKey,ShipDateKey,CustomerKey,SalesOrderLineNumber,SalesAmount
217,20220212,20220224,20220219,16166,3,34.99
536,20220212,20220224,20220219,15031,1,29.99
480,20220212,20220224,20220219,15031,2,2.29
485,20220212,20220224,20220219,17381,1,21.98
484,20220212,20220224,20220219,17381,2,7.95
486,20220212,20220224,20220219,17381,3,159.00
477,20220212,20220224,20220219,29290,1,4.99
490,20220212,20220224,20220219,17070,1,53.99
490,20220212,20220224,20220219,17238,1,53.99
222,20220212,20220224,20220219,14008,1,34.99
595,20220212,20220224,20220219,14848,1,564.99
529,20220212,20220224,20220219,11019,1,3.99
539,20220212,20220224,20220219,11019,2,24.99
482,20220212,20220224,20220219,11019,3,8.99
528,20220212,20220224,20220219,24930,1,4.99
535,20220212,20220224,20220219,24930,2,24.99
222,20220212,20220224,20220219,24930,3,34.99
529,20220212,20220224,20220219,24777,1,3.99
540,20220212,20220224,20220219,24777,2,32.60
214,20220212,20220224,20220219,24777,3,34.99
535,20220212,20220224,20220219,20104,1,24.99
480,20220212,20220224,20220219,20104,2,2.29
536,20220212,20220224,20220219,23502,1,29.99
480,20220212,20220224,20220219,23502,2,2.29
478,20220212,20220224,20220219,21715,1,9.99
477,20220212,20220224,20220219,21715,2,4.99
478,20220212,20220224,20220219,21574,1,9.99
477,20220212,20220224,20220219,21574,2,4.99
217,20220212,20220224,20220219,21574,3,34.99
467,20220212,20220224,20220219,21574,4,24.49
228,20220212,20220224,20220219,21574,5,49.99
478,20220212,20220224,20220219,15559,1,9.99
477,20220212,20220224,20220219,15559,2,4.99
477,20220212,20220224,20220219,11330,1,4.99
478,20220212,20220224,20220219,11330,2,9.99
477,20220212,20220224,20220219,12919,1,4.99
467,20220212,20220224,20220219,12919,2,24.49
214,20220212,20220224,20220219,12919,3,34.99
528,20220212,20220224,20220219,14916,1,4.99
485,20220212,20220224,20220219,14916,2,21.98
528,20220212,20220224,20220219,14507,1,4.99
217,20220212,20220224,20220219,14507,2,34.99
485,20220212,20220224,20220219,18055,1,21.98
477,20220212,20220224,20220219,18055,2,4.99
478,20220212,20220224,20220219,18055,3,9.99
528,20220212,20220224,20220219,16057,1,4.99
217,20220212,20220224,20220219,16057,2,34.99
528,20220212,20220224,20220219,16454,1,4.99
214,20220212,20220224,20220219,16454,2,34.99
539,20220212,20220224,20220219,19262,1,24.99
537,20220212,20220224,20220219,14707,1,35.00
480,20220212,20220224,20220219,14707,2,2.29
536,20220212,20220224,20220219,12295,1,29.99
528,20220212,20220224,20220219,12295,2,4.99
480,20220212,20220224,20220219,12295,3,2.29
484,20220212,20220224,20220219,12295,4,7.95
529,20220212,20220224,20220219,28402,1,3.99
540,20220212,20220224,20220219,28402,2,32.60
222,20220212,20220224,20220219,28402,3,34.99
528,20220212,20220224,20220219,17637,1,4.99
535,20220212,20220224,20220219,17637,2,24.99
483,20220212,20220224,20220219,17637,3,120.00
529,20220212,20220224,20220219,26401,1,3.99
217,20220212,20220224,20220219,26401,2,34.99
529,20220212,20220224,20220219,20940,1,3.99
214,20220212,20220224,20220219,20940,2,34.99
541,20220212,20220224,20220219,28450,1,28.99
530,20220212,20220224,20220219,28450,2,4.99
214,20220212,20220224,20220219,28450,3,34.99
537,20220212,20220224,20220219,11081,1,35.00
480,20220212,20220224,20220219,11081,2,2.29
537,20220212,20220224,20220219,11724,1,35.00
528,20220212,20220224,20220219,11724,2,4.99
480,20220212,20220224,20220219,11724,3,2.29
528,20220212,20220224,20220219,13318,1,4.99
537,20220212,20220224,20220219,13318,2,35.00
484,20220212,20220224,20220219,13318,3,7.95
537,20220212,20220224,20220219,11923,1,35.00
485,20220212,20220224,20220219,14339,1,21.98
478,20220212,20220224,20220219,14339,2,9.99
477,20220212,20220224,20220219,14339,3,4.99
214,20220212,20220224,20220219,14339,4,34.99
485,20220212,20220224,20220219,16870,1,21.98
487,20220212,20220224,20220219,16870,2,54.99
478,20220212,20220224,20220219,12716,1,9.99
477,20220212,20220224,20220219,12716,2,4.99
473,20220212,20220224,20220219,12716,3,63.50
485,20220212,20220224,20220219,13153,1,21.98
222,20220212,20220224,20220219,13153,2,34.99
237,20220212,20220224,20220219,13153,3,49.99
357,20220212,20220224,20220219,11817,1,2319.99
357,20220212,20220224,20220219,11825,1,2319.99
480,20220212,20220224,20220219,11825,2,2.29
572,20220212,20220224,20220219,25743,1,742.35
214,20220212,20220224,20220219,25743,2,34.99
225,20220212,20220224,20220219,25743,3,8.99
590,20220212,20220224,20220219,16663,1,769.49
475,20220212,20220224,20220219,16663,2,69.99
491,20220212,20220224,20220219,16663,3,53.99
568,20220212,20220224,20220219,28769,1,742.35
225,20220212,20220224,20220219,28769,2,8.99
560,20220212,20220224,20220219,23209,1,1214.85
225,20220212,20220224,20220219,23209,2,8.99
560,20220212,20220224,20220219,25096,1,1214.85
479,20220212,20220224,20220219,25096,2,8.99
477,20220212,20220224,20220219,25096,3,4.99
484,20220212,20220224,20220219,25096,4,7.95
578,20220212,20220224,20220219,23164,1,1214.85
477,20220212,20220224,20220219,23164,2,4.99
479,20220212,20220224,20220219,23164,3,8.99
384,20220212,20220224,20220219,19451,1,1120.49
228,20220212,20220224,20220219,19451,2,49.99
382,20220212,20220224,20220219,26985,1,1120.49
217,20220212,20220224,20220219,26985,2,34.99
225,20220212,20220224,20220219,26985,3,8.99
482,20220212,20220224,20220219,27953,1,8.99
584,20220212,20220224,20220219,27953,2,539.99
561,20220212,20220224,20220219,27821,1,2384.07
214,20220212,20220224,20220219,27821,2,34.99
225,20220212,20220224,20220219,27821,3,8.99
577,20220212,20220224,20220219,12277,1,1214.85
479,20220212,20220224,20220219,12277,2,8.99
477,20220212,20220224,20220219,12277,3,4.99
225,20220212,20220224,20220219,12277,4,8.99
376,20220213,20220225,20220220,18483,1,2443.35
217,20220213,20220225,20220220,18483,2,34.99
355,20220213,20220225,20220220,11425,1,2319.99
537,20220213,20220225,20220220,11425,2,35.00
528,20220213,20220225,20220220,11425,3,4.99
485,20220213,20220225,20220220,11425,4,21.98
483,20220213,20220225,20220220,11425,5,120.00
535,20220213,20220225,20220220,13613,1,24.99
480,20220213,20220225,20220220,13613,2,2.29
535,20220213,20220225,20220220,13120,1,24.99
463,20220213,20220225,20220220,13120,2,24.49
529,20220213,20220225,20220220,14859,1,3.99
539,20220213,20220225,20220220,14859,2,24.99
480,20220213,20220225,20220220,14859,3,2.29
485,20220213,20220225,20220220,18282,1,21.98
225,20220213,20220225,20220220,12012,1,8.99
540,20220213,20220225,20220220,14073,1,32.60
529,20220213,20220225,20220220,14073,2,3.99
480,20220213,20220225,20220220,14073,3,2.29
580,20220213,20220225,20220220,17086,1,1700.99
234,20220213,20220225,20220220,17086,2,49.99
580,20220213,20220225,20220220,21092,1,1700.99
539,20220213,20220225,20220220,21092,2,24.99
480,20220213,20220225,20220220,21092,3,2.29
588,20220213,20220225,20220220,16405,1,769.49
231,20220213,20220225,20220220,16405,2,49.99
225,20220213,20220225,20220220,11703,1,8.99
488,20220213,20220225,20220220,11703,2,53.99
480,20220213,20220225,20220220,11142,1,2.29
530,20220213,20220225,20220220,11845,1,4.99
222,20220213,20220225,20220220,11845,2,34.99
538,20220213,20220225,20220220,26480,1,21.49
480,20220213,20220225,20220220,26480,2,2.29
530,20220213,20220225,20220220,27192,1,4.99
541,20220213,20220225,20220220,27192,2,28.99
529,20220213,20220225,20220220,28049,1,3.99
538,20220213,20220225,20220220,28049,2,21.49
480,20220213,20220225,20220220,28049,3,2.29
541,20220213,20220225,20220220,13268,1,28.99
530,20220213,20220225,20220220,13268,2,4.99
217,20220213,20220225,20220220,13268,3,34.99
541,20220213,20220225,20220220,26551,1,28.99
529,20220213,20220225,20220220,24292,1,3.99
540,20220213,20220225,20220220,24292,2,32.60
480,20220213,20220225,20220220,24292,3,2.29
536,20220213,20220225,20220220,23289,1,29.99
528,20220213,20220225,20220220,23289,2,4.99
540,20220213,20220225,20220220,24952,1,32.60
529,20220213,20220225,20220220,24952,2,3.99
222,20220213,20220225,20220220,24952,3,34.99
478,20220213,20220225,20220220,21630,1,9.99
477,20220213,20220225,20220220,21630,2,4.99
476,20220213,20220225,20220220,20334,1,69.99
477,20220213,20220225,20220220,17165,1,4.99
528,20220213,20220225,20220220,23449,1,4.99
480,20220213,20220225,20220220,23449,2,2.29
528,20220213,20220225,20220220,15158,1,4.99
217,20220213,20220225,20220220,15158,2,34.99
528,20220213,20220225,20220220,22739,1,4.99
480,20220213,20220225,20220220,22739,2,2.29
539,20220213,20220225,20220220,19247,1,24.99
537,20220213,20220225,20220220,15461,1,35.00
528,20220213,20220225,20220220,15461,2,4.99
217,20220213,20220225,20220220,15461,3,34.99
225,20220213,20220225,20220220,15461,4,8.99
476,20220213,20220225,20220220,13499,1,69.99
472,20220213,20220225,20220220,13499,2,63.50
540,20220213,20220225,20220220,12869,1,32.60
475,20220213,20220225,20220220,28737,1,69.99
477,20220213,20220225,20220220,22559,1,4.99
539,20220213,20220225,20220220,16418,1,24.99
480,20220213,20220225,20220220,16418,2,2.29
538,20220213,20220225,20220220,12260,1,21.49
480,20220213,20220225,20220220,12260,2,2.29
486,20220213,20220225,20220220,12260,3,159.00
538,20220213,20220225,20220220,25719,1,21.49
529,20220213,20220225,20220220,25719,2,3.99
214,20220213,20220225,20220220,25719,3,34.99
530,20220213,20220225,20220220,15052,1,4.99
480,20220213,20220225,20220220,15052,2,2.29
537,20220213,20220225,20220220,11176,1,35.00
485,20220213,20220225,20220220,11176,2,21.98
482,20220213,20220225,20220220,11176,3,8.99
537,20220213,20220225,20220220,11198,1,35.00
537,20220213,20220225,20220220,12040,1,35.00
528,20220213,20220225,20220220,12040,2,4.99
480,20220213,20220225,20220220,12040,3,2.29
485,20220213,20220225,20220220,13349,1,21.98
485,20220213,20220225,20220220,16910,1,21.98
237,20220213,20220225,20220220,16910,2,49.99
225,20220213,20220225,20220220,12568,1,8.99
599,20220213,20220225,20220220,18990,1,539.99
485,20220213,20220225,20220220,18990,2,21.98
376,20220213,20220225,20220220,22893,1,2443.35
540,20220213,20220225,20220220,22893,2,32.60
480,20220213,20220225,20220220,22893,3,2.29
361,20220213,20220225,20220220,11834,1,2294.99
217,20220213,20220225,20220220,11834,2,34.99
582,20220213,20220225,20220220,14011,1,1700.99
467,20220213,20220225,20220220,14011,2,24.49
214,20220213,20220225,20220220,14011,3,34.99
581,20220213,20220225,20220220,14125,1,1700.99
575,20220213,20220225,20220220,28326,1,2384.07
541,20220213,20220225,20220220,28326,2,28.99
465,20220213,20220225,20220220,28326,3,24.49
530,20220213,20220225,20220220,28326,4,4.99
605,20220213,20220225,20220220,27910,1,539.99
222,20220213,20220225,20220220,27910,2,34.99
577,20220213,20220225,20220220,25097,1,1214.85
488,20220213,20220225,20220220,25097,2,53.99
562,20220213,20220225,20220220,24662,1,2384.07
222,20220213,20220225,20220220,24662,2,34.99
231,20220213,20220225,20220220,24662,3,49.99
463,20220213,20220225,20220220,24662,4,24.49
605,20220213,20220225,20220220,21648,1,539.99
225,20220213,20220225,20220220,21648,2,8.99
390,20220213,20220225,20220220,22640,1,1120.49
539,20220213,20220225,20220220,22640,2,24.99
529,20220213,20220225,20220220,22640,3,3.99
561,20220213,20220225,20220220,12132,1,2384.07
541,20220213,20220225,20220220,12132,2,28.99
530,20220213,20220225,20220220,12132,3,4.99
487,20220213,20220225,20220220,12132,4,54.99
217,20220213,20220225,20220220,12132,5,34.99
374,20220214,20220226,20220221,16740,1,2443.35
479,20220214,20220226,20220221,16740,2,8.99
472,20220214,20220226,20220221,16740,3,63.50
477,20220214,20220226,20220221,16740,4,4.99
528,20220214,20220226,20220221,25815,1,4.99
214,20220214,20220226,20220221,25815,2,34.99
529,20220214,20220226,20220221,13639,1,3.99
582,20220214,20220226,20220221,23758,1,1700.99
489,20220214,20220226,20220221,23758,2,53.99
581,20220214,20220226,20220221,20838,1,1700.99
477,20220214,20220226,20220221,20838,2,4.99
479,20220214,20220226,20220221,20838,3,8.99
225,20220214,20220226,20220221,20838,4,8.99
222,20220214,20220226,20220221,20838,5,34.99
353,20220214,20220226,20220221,11378,1,2319.99
478,20220214,20220226,20220221,11378,2,9.99
217,20220214,20220226,20220221,11378,3,34.99
378,20220214,20220226,20220221,23630,1,2443.35
479,20220214,20220226,20220221,23630,2,8.99
465,20220214,20220226,20220221,23630,3,24.49
477,20220214,20220226,20220221,23630,4,4.99
374,20220214,20220226,20220221,19459,1,2443.35
217,20220214,20220226,20220221,19459,2,34.99
217,20220214,20220226,20220221,11737,1,34.99
541,20220214,20220226,20220221,26250,1,28.99
530,20220214,20220226,20220221,26250,2,4.99
480,20220214,20220226,20220221,26250,3,2.29
483,20220214,20220226,20220221,26250,4,120.00
541,20220214,20220226,20220221,12892,1,28.99
530,20220214,20220226,20220221,12892,2,4.99
480,20220214,20220226,20220221,12892,3,2.29
483,20220214,20220226,20220221,12892,4,120.00
529,20220214,20220226,20220221,24389,1,3.99
540,20220214,20220226,20220221,24389,2,32.60
481,20220214,20220226,20220221,24389,3,8.99
536,20220214,20220226,20220221,23069,1,29.99
528,20220214,20220226,20220221,23069,2,4.99
222,20220214,20220226,20220221,23069,3,34.99
536,20220214,20220226,20220221,19726,1,29.99
528,20220214,20220226,20220221,19726,2,4.99
480,20220214,20220226,20220221,19726,3,2.29
536,20220214,20220226,20220221,11723,1,29.99
478,20220214,20220226,20220221,12054,1,9.99
477,20220214,20220226,20220221,12054,2,4.99
476,20220214,20220226,20220221,20361,1,69.99
474,20220214,20220226,20220221,19544,1,69.99
491,20220214,20220226,20220221,19544,2,53.99
225,20220214,20220226,20220221,19544,3,8.99
477,20220214,20220226,20220221,17583,1,4.99
214,20220214,20220226,20220221,17583,2,34.99
477,20220214,20220226,20220221,19639,1,4.99
222,20220214,20220226,20220221,19639,2,34.99
465,20220214,20220226,20220221,19639,3,24.49
528,20220214,20220226,20220221,14505,1,4.99
485,20220214,20220226,20220221,14505,2,21.98
222,20220214,20220226,20220221,14505,3,34.99
485,20220214,20220226,20220221,18644,1,21.98
477,20220214,20220226,20220221,18644,2,4.99
478,20220214,20220226,20220221,18644,3,9.99
472,20220214,20220226,20220221,18644,4,63.50
528,20220214,20220226,20220221,17211,1,4.99
537,20220214,20220226,20220221,17211,2,35.00
484,20220214,20220226,20220221,17211,3,7.95
485,20220214,20220226,20220221,14166,1,21.98
237,20220214,20220226,20220221,14166,2,49.99
536,20220214,20220226,20220221,21110,1,29.99
528,20220214,20220226,20220221,21110,2,4.99
529,20220214,20220226,20220221,17649,1,3.99
529,20220214,20220226,20220221,19521,1,3.99
228,20220214,20220226,20220221,19521,2,49.99
528,20220214,20220226,20220221,14820,1,4.99
536,20220214,20220226,20220221,14820,2,29.99
480,20220214,20220226,20220221,14820,3,2.29
529,20220214,20220226,20220221,18635,1,3.99
486,20220214,20220226,20220221,18635,2,159.00
530,20220214,20220226,20220221,16459,1,4.99
480,20220214,20220226,20220221,16459,2,2.29
225,20220214,20220226,20220221,12514,1,8.99
485,20220214,20220226,20220221,12948,1,21.98
487,20220214,20220226,20220221,12948,2,54.99
361,20220214,20220226,20220221,11688,1,2294.99
217,20220214,20220226,20220221,11688,2,34.99
231,20220214,20220226,20220221,11688,3,49.99
225,20220214,20220226,20220221,11688,4,8.99
357,20220214,20220226,20220221,11217,1,2319.99
487,20220214,20220226,20220221,11217,2,54.99
361,20220214,20220226,20220221,11665,1,2294.99
485,20220214,20220226,20220221,11665,2,21.98
214,20220214,20220226,20220221,11665,3,34.99
353,20220214,20220226,20220221,11979,1,2319.99
485,20220214,20220226,20220221,11979,2,21.98
480,20220214,20220226,20220221,11979,3,2.29
484,20220214,20220226,20220221,11979,4,7.95
359,20220214,20220226,20220221,11534,1,2294.99
485,20220214,20220226,20220221,11534,2,21.98
465,20220214,20220226,20220221,11534,3,24.49
605,20220214,20220226,20220221,20154,1,539.99
214,20220214,20220226,20220221,20154,2,34.99
564,20220214,20220226,20220221,28323,1,2384.07
586,20220214,20220226,20220221,26317,1,742.35
479,20220214,20220226,20220221,26317,2,8.99
477,20220214,20220226,20220221,26317,3,4.99
214,20220214,20220226,20220221,26317,4,34.99
605,20220214,20220226,20220221,16222,1,539.99
538,20220214,20220226,20220221,16222,2,21.49
604,20220214,20220226,20220221,16223,1,539.99
477,20220214,20220226,20220221,16223,2,4.99
225,20220214,20220226,20220221,16223,3,8.99
479,20220214,20220226,20220221,16223,4,8.99
382,20220214,20220226,20220221,19336,1,1120.49
491,20220214,20220226,20220221,19336,2,53.99
386,20220214,20220226,20220221,19381,1,1120.49
228,20220214,20220226,20220221,19381,2,49.99
605,20220214,20220226,20220221,21050,1,539.99
225,20220214,20220226,20220221,21050,2,8.99
214,20220214,20220226,20220221,21050,3,34.99
382,20220214,20220226,20220221,22642,1,1120.49
488,20220214,20220226,20220221,22642,2,53.99
463,20220214,20220226,20220221,22642,3,24.49
605,20220214,20220226,20220221,21031,1,539.99
479,20220214,20220226,20220221,21031,2,8.99
477,20220214,20220226,20220221,21031,3,4.99
225,20220214,20220226,20220221,21031,4,8.99
214,20220214,20220226,20220221,21031,5,34.99
604,20220214,20220226,20220221,29391,1,539.99
222,20220214,20220226,20220221,29391,2,34.99
561,20220214,20220226,20220221,14830,1,2384.07
479,20220214,20220226,20220221,14830,2,8.99
477,20220214,20220226,20220221,14830,3,4.99
222,20220214,20220226,20220221,14830,4,34.99
578,20220214,20220226,20220221,29411,1,1214.85
225,20220214,20220226,20220221,29411,2,8.99
374,20220214,20220226,20220221,18469,1,2443.35
571,20220214,20220226,20220221,28107,1,742.35
479,20220214,20220226,20220221,28107,2,8.99
477,20220214,20220226,20220221,28107,3,4.99
491,20220214,20220226,20220221,28107,4,53.99
477,20220215,20220227,20220222,11215,1,4.99
479,20220215,20220227,20220222,11215,2,8.99
222,20220215,20220227,20220222,11215,3,34.99
228,20220215,20220227,20220222,11215,4,49.99
529,20220215,20220227,20220222,15125,1,3.99
539,20220215,20220227,20220222,15125,2,24.99
480,20220215,20220227,20220222,15125,3,2.29
539,20220215,20220227,20220222,15217,1,24.99
529,20220215,20220227,20220222,15217,2,3.99
480,20220215,20220227,20220222,15217,3,2.29
536,20220215,20220227,20220222,16627,1,29.99
529,20220215,20220227,20220222,26543,1,3.99
480,20220215,20220227,20220222,26543,2,2.29
484,20220215,20220227,20220222,26543,3,7.95
222,20220215,20220227,20220222,15137,1,34.99
225,20220215,20220227,20220222,15137,2,8.99
490,20220215,20220227,20220222,15137,3,53.99
359,20220215,20220227,20220222,11398,1,2294.99
376,20220215,20220227,20220222,19448,1,2443.35
540,20220215,20220227,20220222,19448,2,32.60
529,20220215,20220227,20220222,19448,3,3.99
471,20220215,20220227,20220222,19448,4,63.50
480,20220215,20220227,20220222,11637,1,2.29
529,20220215,20220227,20220222,27222,1,3.99
484,20220215,20220227,20220222,27222,2,7.95
539,20220215,20220227,20220222,29248,1,24.99
480,20220215,20220227,20220222,29248,2,2.29
530,20220215,20220227,20220222,11078,1,4.99
214,20220215,20220227,20220222,11078,2,34.99
467,20220215,20220227,20220222,11078,3,24.49
538,20220215,20220227,20220222,26736,1,21.49
529,20220215,20220227,20220222,26736,2,3.99
535,20220215,20220227,20220222,11711,1,24.99
480,20220215,20220227,20220222,11711,2,2.29
535,20220215,20220227,20220222,25890,1,24.99
536,20220215,20220227,20220222,11922,1,29.99
528,20220215,20220227,20220222,11922,2,4.99
540,20220215,20220227,20220222,23801,1,32.60
228,20220215,20220227,20220222,23801,2,49.99
536,20220215,20220227,20220222,22970,1,29.99
528,20220215,20220227,20220222,22970,2,4.99
222,20220215,20220227,20220222,22970,3,34.99
482,20220215,20220227,20220222,22970,4,8.99
478,20220215,20220227,20220222,21459,1,9.99
477,20220215,20220227,20220222,21459,2,4.99
474,20220215,20220227,20220222,12530,1,69.99
489,20220215,20220227,20220222,12530,2,53.99
474,20220215,20220227,20220222,20378,1,69.99
234,20220215,20220227,20220222,20378,2,49.99
477,20220215,20220227,20220222,18111,1,4.99
474,20220215,20220227,20220222,19241,1,69.99
488,20220215,20220227,20220222,19241,2,53.99
463,20220215,20220227,20220222,19241,3,24.49
477,20220215,20220227,20220222,17554,1,4.99
222,20220215,20220227,20220222,17554,2,34.99
477,20220215,20220227,20220222,18751,1,4.99
214,20220215,20220227,20220222,18751,2,34.99
477,20220215,20220227,20220222,17035,1,4.99
489,20220215,20220227,20220222,17035,2,53.99
477,20220215,20220227,20220222,16877,1,4.99
214,20220215,20220227,20220222,16877,2,34.99
528,20220215,20220227,20220222,16477,1,4.99
217,20220215,20220227,20220222,16477,2,34.99
477,20220215,20220227,20220222,29214,1,4.99
487,20220215,20220227,20220222,29214,2,54.99
528,20220215,20220227,20220222,21252,1,4.99
222,20220215,20220227,20220222,21252,2,34.99
463,20220215,20220227,20220222,21252,3,24.49
528,20220215,20220227,20220222,22143,1,4.99
222,20220215,20220227,20220222,22143,2,34.99
485,20220215,20220227,20220222,13485,1,21.98
478,20220215,20220227,20220222,13485,2,9.99
477,20220215,20220227,20220222,13485,3,4.99
535,20220215,20220227,20220222,16441,1,24.99
540,20220215,20220227,20220222,28391,1,32.60
529,20220215,20220227,20220222,23602,1,3.99
222,20220215,20220227,20220222,23602,2,34.99
529,20220215,20220227,20220222,27815,1,3.99
538,20220215,20220227,20220222,27815,2,21.49
222,20220215,20220227,20220222,27815,3,34.99
228,20220215,20220227,20220222,27815,4,49.99
538,20220215,20220227,20220222,27837,1,21.49
529,20220215,20220227,20220222,27837,2,3.99
222,20220215,20220227,20220222,27837,3,34.99
538,20220215,20220227,20220222,21070,1,21.49
225,20220215,20220227,20220222,21070,2,8.99
529,20220215,20220227,20220222,20146,1,3.99
477,20220215,20220227,20220222,19185,1,4.99
488,20220215,20220227,20220222,19185,2,53.99
225,20220215,20220227,20220222,25521,1,8.99
538,20220215,20220227,20220222,25521,2,21.49
538,20220215,20220227,20220222,12503,1,21.49
529,20220215,20220227,20220222,12503,2,3.99
530,20220215,20220227,20220222,25672,1,4.99
480,20220215,20220227,20220222,25672,2,2.29
530,20220215,20220227,20220222,16593,1,4.99
480,20220215,20220227,20220222,16593,2,2.29
537,20220215,20220227,20220222,11650,1,35.00
528,20220215,20220227,20220222,11650,2,4.99
222,20220215,20220227,20220222,11650,3,34.99
528,20220215,20220227,20220222,11819,1,4.99
537,20220215,20220227,20220222,11819,2,35.00
480,20220215,20220227,20220222,11819,3,2.29
485,20220215,20220227,20220222,13341,1,21.98
483,20220215,20220227,20220222,13341,2,120.00
353,20220215,20220227,20220222,11826,1,2319.99
357,20220215,20220227,20220222,11647,1,2319.99
485,20220215,20220227,20220222,11647,2,21.98
478,20220215,20220227,20220222,11647,3,9.99
477,20220215,20220227,20220222,11647,4,4.99
225,20220215,20220227,20220222,11647,5,8.99
359,20220215,20220227,20220222,11663,1,2294.99
537,20220215,20220227,20220222,11663,2,35.00
528,20220215,20220227,20220222,11663,3,4.99
217,20220215,20220227,20220222,11663,4,34.99
353,20220215,20220227,20220222,11523,1,2319.99
485,20220215,20220227,20220222,11523,2,21.98
217,20220215,20220227,20220222,11523,3,34.99
361,20220215,20220227,20220222,11984,1,2294.99
217,20220215,20220227,20220222,11984,2,34.99
575,20220215,20220227,20220222,28327,1,2384.07
479,20220215,20220227,20220222,28327,2,8.99
225,20220215,20220227,20220222,28327,3,8.99
477,20220215,20220227,20220222,28327,4,4.99
604,20220215,20220227,20220222,26673,1,539.99
538,20220215,20220227,20220222,26673,2,21.49
480,20220215,20220227,20220222,26673,3,2.29
486,20220215,20220227,20220222,26673,4,159.00
573,20220215,20220227,20220222,29247,1,2384.07
225,20220215,20220227,20220222,29247,2,8.99
489,20220215,20220227,20220222,29247,3,53.99
605,20220215,20220227,20220222,21650,1,539.99
479,20220215,20220227,20220222,21650,2,8.99
477,20220215,20220227,20220222,21650,3,4.99
606,20220215,20220227,20220222,16221,1,539.99
477,20220215,20220227,20220222,16221,2,4.99
479,20220215,20220227,20220222,16221,3,8.99
217,20220215,20220227,20220222,16221,4,34.99
606,20220215,20220227,20220222,22281,1,539.99
390,20220215,20220227,20220222,19535,1,1120.49
234,20220215,20220227,20220222,19535,2,49.99
386,20220215,20220227,20220222,23223,1,1120.49
217,20220215,20220227,20220222,23223,2,34.99
388,20220215,20220227,20220222,19432,1,1120.49
231,20220215,20220227,20220222,19432,2,49.99
584,20220215,20220227,20220222,25675,1,539.99
225,20220215,20220227,20220222,25675,2,8.99
564,20220215,20220227,20220222,24083,1,2384.07
214,20220215,20220227,20220222,24083,2,34.99
380,20220216,20220228,20220223,18296,1,2443.35
540,20220216,20220228,20220223,18296,2,32.60
529,20220216,20220228,20220223,18296,3,3.99
214,20220216,20220228,20220223,18296,4,34.99
465,20220216,20220228,20220223,18296,5,24.49
386,20220216,20220228,20220223,24612,1,1120.49
539,20220216,20220228,20220223,24612,2,24.99
529,20220216,20220228,20220223,24612,3,3.99
480,20220216,20220228,20220223,24612,4,2.29
382,20220216,20220228,20220223,24614,1,1120.49
578,20220216,20220228,20220223,11998,1,1214.85
214,20220216,20220228,20220223,11998,2,34.99
560,20220216,20220228,20220223,14058,1,1214.85
541,20220216,20220228,20220223,14058,2,28.99
530,20220216,20220228,20220223,14058,3,4.99
222,20220216,20220228,20220223,14058,4,34.99
363,20220216,20220228,20220223,11382,1,2294.99
477,20220216,20220228,20220223,24469,1,4.99
217,20220216,20220228,20220223,24469,2,34.99
467,20220216,20220228,20220223,24469,3,24.49
476,20220216,20220228,20220223,22064,1,69.99
231,20220216,20220228,20220223,12244,1,49.99
580,20220216,20220228,20220223,17082,1,1700.99
225,20220216,20220228,20220223,17082,2,8.99
590,20220216,20220228,20220223,13667,1,769.49
237,20220216,20220228,20220223,13667,2,49.99
217,20220216,20220228,20220223,11931,1,34.99
228,20220216,20220228,20220223,11931,2,49.99
535,20220216,20220228,20220223,25835,1,24.99
480,20220216,20220228,20220223,25835,2,2.29
529,20220216,20220228,20220223,24297,1,3.99
540,20220216,20220228,20220223,24297,2,32.60
480,20220216,20220228,20220223,24297,3,2.29
540,20220216,20220228,20220223,23861,1,32.60
483,20220216,20220228,20220223,23861,2,120.00
528,20220216,20220228,20220223,12895,1,4.99
536,20220216,20220228,20220223,12895,2,29.99
480,20220216,20220228,20220223,12895,3,2.29
536,20220216,20220228,20220223,23140,1,29.99
481,20220216,20220228,20220223,23140,2,8.99
536,20220216,20220228,20220223,23406,1,29.99
529,20220216,20220228,20220223,14633,1,3.99
540,20220216,20220228,20220223,14633,2,32.60
222,20220216,20220228,20220223,14633,3,34.99
536,20220216,20220228,20220223,23130,1,29.99
480,20220216,20220228,20220223,23130,2,2.29
528,20220216,20220228,20220223,23046,1,4.99
536,20220216,20220228,20220223,23046,2,29.99
480,20220216,20220228,20220223,23046,3,2.29
478,20220216,20220228,20220223,20779,1,9.99
477,20220216,20220228,20220223,20779,2,4.99
476,20220216,20220228,20220223,19010,1,69.99
225,20220216,20220228,20220223,19010,2,8.99
477,20220216,20220228,20220223,17016,1,4.99
214,20220216,20220228,20220223,17016,2,34.99
234,20220216,20220228,20220223,17016,3,49.99
481,20220216,20220228,20220223,17016,4,8.99
528,20220216,20220228,20220223,15742,1,4.99
222,20220216,20220228,20220223,15742,2,34.99
528,20220216,20220228,20220223,22097,1,4.99
485,20220216,20220228,20220223,22097,2,21.98
214,20220216,20220228,20220223,22097,3,34.99
528,20220216,20220228,20220223,14845,1,4.99
480,20220216,20220228,20220223,14845,2,2.29
536,20220216,20220228,20220223,17850,1,29.99
528,20220216,20220228,20220223,17850,2,4.99
217,20220216,20220228,20220223,17850,3,34.99
225,20220216,20220228,20220223,17850,4,8.99
528,20220216,20220228,20220223,21525,1,4.99
